epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_loss
108,,15537,,1.6115212440490723,
,1.5212527351733202e-06,15538,,,
108,,15538,,1.9035886526107788,
,1.5212527351733202e-06,15539,,,
108,,15539,,1.1547582149505615,
,1.5212527351733202e-06,15540,,,
108,,15540,,0.6592509746551514,
,1.5212527351733202e-06,15541,,,
108,,15541,,1.9070192575454712,
,1.5212527351733202e-06,15542,,,
108,,15542,,1.0537354946136475,
,1.5212527351733202e-06,15543,,,
108,,15543,,1.103991150856018,
,1.5212527351733202e-06,15544,,,
108,,15544,,3.1057448387145996,
,1.5212527351733202e-06,15545,,,
108,,15545,,2.082798957824707,
,1.5212527351733202e-06,15546,,,
108,,15546,,0.7410793304443359,
,1.5212527351733202e-06,15547,,,
108,,15547,,0.43493109941482544,
,1.5212527351733202e-06,15548,,,
108,,15548,,2.98514723777771,
,1.5212527351733202e-06,15549,,,
108,,15549,,0.6081218123435974,
,1.5212527351733202e-06,15550,,,
108,,15550,,1.2545857429504395,
,1.5212527351733202e-06,15551,,,
108,,15551,,1.1787863969802856,
,1.5212527351733202e-06,15552,,,
108,,15552,,2.129335403442383,
,1.5212527351733202e-06,15553,,,
108,,15553,,2.54353928565979,
,1.5212527351733202e-06,15554,,,
108,,15554,,2.061251640319824,
,1.5212527351733202e-06,15555,,,
108,,15555,,0.9029241800308228,
,1.5212527351733202e-06,15556,,,
108,,15556,,1.6304426193237305,
,1.5212527351733202e-06,15557,,,
108,,15557,,2.5196533203125,
,1.5212527351733202e-06,15558,,,
108,,15558,,1.6119261980056763,
,1.5212527351733202e-06,15559,,,
108,,15559,,2.0448501110076904,
,1.5212527351733202e-06,15560,,,
108,,15560,,2.6112523078918457,
,1.5212527351733202e-06,15561,,,
108,,15561,,2.281754970550537,
,1.5212527351733202e-06,15562,,,
108,,15562,,0.731371283531189,
,1.5212527351733202e-06,15563,,,
108,,15563,,0.8730539083480835,
,1.5212527351733202e-06,15564,,,
108,,15564,,1.5365095138549805,
,1.5212527351733202e-06,15565,,,
108,,15565,,0.5197862982749939,
,1.5212527351733202e-06,15566,,,
108,,15566,,1.0157115459442139,
,1.5212527351733202e-06,15567,,,
108,,15567,,2.749162197113037,
,1.5212527351733202e-06,15568,,,
108,,15568,,2.531714916229248,
,1.5212527351733202e-06,15569,,,
108,,15569,,2.5061745643615723,
,1.5212527351733202e-06,15570,,,
108,,15570,,1.3916664123535156,
,1.5212527351733202e-06,15571,,,
108,,15571,,1.109491229057312,
,1.5212527351733202e-06,15572,,,
108,,15572,,0.8278151154518127,
,1.5212527351733202e-06,15573,,,
108,,15573,,1.6161695718765259,
,1.5212527351733202e-06,15574,,,
108,,15574,,2.4457955360412598,
,1.5212527351733202e-06,15575,,,
108,,15575,,2.0075793266296387,
,1.5212527351733202e-06,15576,,,
108,,15576,,2.8895373344421387,
,1.5212527351733202e-06,15577,,,
108,,15577,,2.665435552597046,
,1.5212527351733202e-06,15578,,,
108,,15578,,1.0979366302490234,
,1.5212527351733202e-06,15579,,,
108,,15579,,1.4418030977249146,
,1.5212527351733202e-06,15580,,,
108,,15580,,1.416031002998352,
,1.5212527351733202e-06,15581,,,
108,,15581,,1.235087275505066,
,1.5212527351733202e-06,15582,,,
108,,15582,,1.340349793434143,
,1.5212527351733202e-06,15583,,,
108,,15583,,1.968510389328003,
,1.5212527351733202e-06,15584,,,
108,,15584,,1.7257225513458252,
,1.5212527351733202e-06,15585,,,
108,,15585,,0.8599286675453186,
,1.5212527351733202e-06,15586,,,
108,,15586,,2.4396393299102783,
108,,15586,,,1.4781495332717896
108,,15586,1.592449426651001,,
,1.4186331594382667e-06,15587,,,
109,,15587,,0.7195520401000977,
,1.4186331594382667e-06,15588,,,
109,,15588,,3.2779252529144287,
,1.4186331594382667e-06,15589,,,
109,,15589,,0.6366070508956909,
,1.4186331594382667e-06,15590,,,
109,,15590,,2.505462646484375,
,1.4186331594382667e-06,15591,,,
109,,15591,,0.8396061062812805,
,1.4186331594382667e-06,15592,,,
109,,15592,,1.4434890747070312,
,1.4186331594382667e-06,15593,,,
109,,15593,,0.3594023883342743,
,1.4186331594382667e-06,15594,,,
109,,15594,,0.9060980081558228,
,1.4186331594382667e-06,15595,,,
109,,15595,,2.2874274253845215,
,1.4186331594382667e-06,15596,,,
109,,15596,,1.052819013595581,
,1.4186331594382667e-06,15597,,,
109,,15597,,1.8287274837493896,
,1.4186331594382667e-06,15598,,,
109,,15598,,2.6298136711120605,
,1.4186331594382667e-06,15599,,,
109,,15599,,0.9701865911483765,
,1.4186331594382667e-06,15600,,,
109,,15600,,0.5007073283195496,
,1.4186331594382667e-06,15601,,,
109,,15601,,2.904733896255493,
,1.4186331594382667e-06,15602,,,
109,,15602,,1.1262744665145874,
,1.4186331594382667e-06,15603,,,
109,,15603,,4.259341239929199,
,1.4186331594382667e-06,15604,,,
109,,15604,,2.022874593734741,
,1.4186331594382667e-06,15605,,,
109,,15605,,1.728068470954895,
,1.4186331594382667e-06,15606,,,
109,,15606,,0.4508688747882843,
,1.4186331594382667e-06,15607,,,
109,,15607,,0.8877217769622803,
,1.4186331594382667e-06,15608,,,
109,,15608,,0.9050245881080627,
,1.4186331594382667e-06,15609,,,
109,,15609,,1.8664463758468628,
,1.4186331594382667e-06,15610,,,
109,,15610,,0.5561742782592773,
,1.4186331594382667e-06,15611,,,
109,,15611,,1.8338886499404907,
,1.4186331594382667e-06,15612,,,
109,,15612,,1.8352911472320557,
,1.4186331594382667e-06,15613,,,
109,,15613,,2.033414602279663,
,1.4186331594382667e-06,15614,,,
109,,15614,,2.0532708168029785,
,1.4186331594382667e-06,15615,,,
109,,15615,,1.7797582149505615,
,1.4186331594382667e-06,15616,,,
109,,15616,,2.9306435585021973,
,1.4186331594382667e-06,15617,,,
109,,15617,,0.9582940340042114,
,1.4186331594382667e-06,15618,,,
109,,15618,,2.856618642807007,
,1.4186331594382667e-06,15619,,,
109,,15619,,2.1708431243896484,
,1.4186331594382667e-06,15620,,,
109,,15620,,1.1840957403182983,
,1.4186331594382667e-06,15621,,,
109,,15621,,3.1204519271850586,
,1.4186331594382667e-06,15622,,,
109,,15622,,1.5665841102600098,
,1.4186331594382667e-06,15623,,,
109,,15623,,0.8925693035125732,
,1.4186331594382667e-06,15624,,,
109,,15624,,1.3979265689849854,
,1.4186331594382667e-06,15625,,,
109,,15625,,2.247556686401367,
,1.4186331594382667e-06,15626,,,
109,,15626,,2.7088356018066406,
,1.4186331594382667e-06,15627,,,
109,,15627,,2.4682657718658447,
,1.4186331594382667e-06,15628,,,
109,,15628,,0.8944296836853027,
,1.4186331594382667e-06,15629,,,
109,,15629,,1.2217661142349243,
,1.4186331594382667e-06,15630,,,
109,,15630,,0.8895093202590942,
,1.4186331594382667e-06,15631,,,
109,,15631,,1.8917604684829712,
,1.4186331594382667e-06,15632,,,
109,,15632,,1.3454790115356445,
,1.4186331594382667e-06,15633,,,
109,,15633,,0.8505986928939819,
,1.4186331594382667e-06,15634,,,
109,,15634,,0.603140115737915,
,1.4186331594382667e-06,15635,,,
109,,15635,,2.103740930557251,
,1.4186331594382667e-06,15636,,,
109,,15636,,0.42424094676971436,
,1.4186331594382667e-06,15637,,,
109,,15637,,0.33702725172042847,
,1.4186331594382667e-06,15638,,,
109,,15638,,0.8866603374481201,
,1.4186331594382667e-06,15639,,,
109,,15639,,1.042545199394226,
,1.4186331594382667e-06,15640,,,
109,,15640,,3.42269229888916,
,1.4186331594382667e-06,15641,,,
109,,15641,,0.1808956265449524,
,1.4186331594382667e-06,15642,,,
109,,15642,,2.810271739959717,
,1.4186331594382667e-06,15643,,,
109,,15643,,1.1736918687820435,
,1.4186331594382667e-06,15644,,,
109,,15644,,1.3781087398529053,
,1.4186331594382667e-06,15645,,,
109,,15645,,3.8090603351593018,
,1.4186331594382667e-06,15646,,,
109,,15646,,1.7455919981002808,
,1.4186331594382667e-06,15647,,,
109,,15647,,1.0666946172714233,
,1.4186331594382667e-06,15648,,,
109,,15648,,1.3930182456970215,
,1.4186331594382667e-06,15649,,,
109,,15649,,3.3963623046875,
,1.4186331594382667e-06,15650,,,
109,,15650,,0.4808116853237152,
,1.4186331594382667e-06,15651,,,
109,,15651,,2.639841079711914,
,1.4186331594382667e-06,15652,,,
109,,15652,,1.7270220518112183,
,1.4186331594382667e-06,15653,,,
109,,15653,,1.5354256629943848,
,1.4186331594382667e-06,15654,,,
109,,15654,,3.344796657562256,
,1.4186331594382667e-06,15655,,,
109,,15655,,1.7576537132263184,
,1.4186331594382667e-06,15656,,,
109,,15656,,2.142556667327881,
,1.4186331594382667e-06,15657,,,
109,,15657,,2.8628549575805664,
,1.4186331594382667e-06,15658,,,
109,,15658,,1.5161672830581665,
,1.4186331594382667e-06,15659,,,
109,,15659,,1.436469316482544,
,1.4186331594382667e-06,15660,,,
109,,15660,,0.70818692445755,
,1.4186331594382667e-06,15661,,,
109,,15661,,1.8719801902770996,
,1.4186331594382667e-06,15662,,,
109,,15662,,2.332977771759033,
,1.4186331594382667e-06,15663,,,
109,,15663,,1.140216588973999,
,1.4186331594382667e-06,15664,,,
109,,15664,,1.2470353841781616,
,1.4186331594382667e-06,15665,,,
109,,15665,,0.34963250160217285,
,1.4186331594382667e-06,15666,,,
109,,15666,,0.32111090421676636,
,1.4186331594382667e-06,15667,,,
109,,15667,,1.3065274953842163,
,1.4186331594382667e-06,15668,,,
109,,15668,,3.507081985473633,
,1.4186331594382667e-06,15669,,,
109,,15669,,2.5063469409942627,
,1.4186331594382667e-06,15670,,,
109,,15670,,4.080008029937744,
,1.4186331594382667e-06,15671,,,
109,,15671,,1.683482050895691,
,1.4186331594382667e-06,15672,,,
109,,15672,,1.3841456174850464,
,1.4186331594382667e-06,15673,,,
109,,15673,,0.49537527561187744,
,1.4186331594382667e-06,15674,,,
109,,15674,,1.430091381072998,
,1.4186331594382667e-06,15675,,,
109,,15675,,2.563986301422119,
,1.4186331594382667e-06,15676,,,
109,,15676,,1.2738029956817627,
,1.4186331594382667e-06,15677,,,
109,,15677,,0.3201631009578705,
,1.4186331594382667e-06,15678,,,
109,,15678,,1.2312774658203125,
,1.4186331594382667e-06,15679,,,
109,,15679,,3.1012086868286133,
,1.4186331594382667e-06,15680,,,
109,,15680,,0.5063146352767944,
,1.4186331594382667e-06,15681,,,
109,,15681,,1.8031079769134521,
,1.4186331594382667e-06,15682,,,
109,,15682,,2.3048574924468994,
,1.4186331594382667e-06,15683,,,
109,,15683,,0.3591328263282776,
,1.4186331594382667e-06,15684,,,
109,,15684,,1.1965172290802002,
,1.4186331594382667e-06,15685,,,
109,,15685,,1.1721551418304443,
,1.4186331594382667e-06,15686,,,
109,,15686,,1.05056893825531,
,1.4186331594382667e-06,15687,,,
109,,15687,,2.1941747665405273,
,1.4186331594382667e-06,15688,,,
109,,15688,,0.7583644390106201,
,1.4186331594382667e-06,15689,,,
109,,15689,,2.8533928394317627,
,1.4186331594382667e-06,15690,,,
109,,15690,,1.2791988849639893,
,1.4186331594382667e-06,15691,,,
109,,15691,,1.1007269620895386,
,1.4186331594382667e-06,15692,,,
109,,15692,,0.5913159847259521,
,1.4186331594382667e-06,15693,,,
109,,15693,,1.002589464187622,
,1.4186331594382667e-06,15694,,,
109,,15694,,0.9758917689323425,
,1.4186331594382667e-06,15695,,,
109,,15695,,2.6831343173980713,
,1.4186331594382667e-06,15696,,,
109,,15696,,1.607425570487976,
,1.4186331594382667e-06,15697,,,
109,,15697,,1.5620765686035156,
,1.4186331594382667e-06,15698,,,
109,,15698,,3.2334976196289062,
,1.4186331594382667e-06,15699,,,
109,,15699,,1.667759656906128,
,1.4186331594382667e-06,15700,,,
109,,15700,,0.6685124039649963,
,1.4186331594382667e-06,15701,,,
109,,15701,,1.3075720071792603,
,1.4186331594382667e-06,15702,,,
109,,15702,,0.7098274230957031,
,1.4186331594382667e-06,15703,,,
109,,15703,,1.3447411060333252,
,1.4186331594382667e-06,15704,,,
109,,15704,,1.3470134735107422,
,1.4186331594382667e-06,15705,,,
109,,15705,,0.6245057582855225,
,1.4186331594382667e-06,15706,,,
109,,15706,,1.621894121170044,
,1.4186331594382667e-06,15707,,,
109,,15707,,0.7320551872253418,
,1.4186331594382667e-06,15708,,,
109,,15708,,2.8485941886901855,
,1.4186331594382667e-06,15709,,,
109,,15709,,0.369763046503067,
,1.4186331594382667e-06,15710,,,
109,,15710,,1.5806457996368408,
,1.4186331594382667e-06,15711,,,
109,,15711,,2.623124837875366,
,1.4186331594382667e-06,15712,,,
109,,15712,,0.6493847370147705,
,1.4186331594382667e-06,15713,,,
109,,15713,,0.9260971546173096,
,1.4186331594382667e-06,15714,,,
109,,15714,,2.2021255493164062,
,1.4186331594382667e-06,15715,,,
109,,15715,,1.445198893547058,
,1.4186331594382667e-06,15716,,,
109,,15716,,1.8119025230407715,
,1.4186331594382667e-06,15717,,,
109,,15717,,2.1633315086364746,
,1.4186331594382667e-06,15718,,,
109,,15718,,1.245855689048767,
,1.4186331594382667e-06,15719,,,
109,,15719,,1.370978593826294,
,1.4186331594382667e-06,15720,,,
109,,15720,,1.7889162302017212,
,1.4186331594382667e-06,15721,,,
109,,15721,,1.4389814138412476,
,1.4186331594382667e-06,15722,,,
109,,15722,,0.9355255365371704,
,1.4186331594382667e-06,15723,,,
109,,15723,,1.96999990940094,
,1.4186331594382667e-06,15724,,,
109,,15724,,1.0317867994308472,
,1.4186331594382667e-06,15725,,,
109,,15725,,0.8782346844673157,
,1.4186331594382667e-06,15726,,,
109,,15726,,1.6768591403961182,
,1.4186331594382667e-06,15727,,,
109,,15727,,0.505405843257904,
,1.4186331594382667e-06,15728,,,
109,,15728,,0.9772055149078369,
,1.4186331594382667e-06,15729,,,
109,,15729,,0.31186971068382263,
109,,15729,,,1.4901050329208374
109,,15729,1.5770055055618286,,
,1.3192562983913164e-06,15730,,,
110,,15730,,1.7477725744247437,
,1.3192562983913164e-06,15731,,,
110,,15731,,2.3547308444976807,
,1.3192562983913164e-06,15732,,,
110,,15732,,1.342808723449707,
,1.3192562983913164e-06,15733,,,
110,,15733,,0.5695443153381348,
,1.3192562983913164e-06,15734,,,
110,,15734,,2.5331428050994873,
,1.3192562983913164e-06,15735,,,
110,,15735,,0.9141718745231628,
,1.3192562983913164e-06,15736,,,
110,,15736,,2.0358846187591553,
,1.3192562983913164e-06,15737,,,
110,,15737,,1.115799903869629,
,1.3192562983913164e-06,15738,,,
110,,15738,,2.652421712875366,
,1.3192562983913164e-06,15739,,,
110,,15739,,1.166272521018982,
,1.3192562983913164e-06,15740,,,
110,,15740,,0.9624842405319214,
,1.3192562983913164e-06,15741,,,
110,,15741,,2.2833423614501953,
,1.3192562983913164e-06,15742,,,
110,,15742,,1.1344711780548096,
,1.3192562983913164e-06,15743,,,
110,,15743,,0.3314096927642822,
,1.3192562983913164e-06,15744,,,
110,,15744,,1.6474218368530273,
,1.3192562983913164e-06,15745,,,
110,,15745,,0.5666172504425049,
,1.3192562983913164e-06,15746,,,
110,,15746,,2.554290771484375,
,1.3192562983913164e-06,15747,,,
110,,15747,,0.5903797149658203,
,1.3192562983913164e-06,15748,,,
110,,15748,,1.8986726999282837,
,1.3192562983913164e-06,15749,,,
110,,15749,,2.544534206390381,
,1.3192562983913164e-06,15750,,,
110,,15750,,4.4253315925598145,
,1.3192562983913164e-06,15751,,,
110,,15751,,1.7533397674560547,
,1.3192562983913164e-06,15752,,,
110,,15752,,1.9464600086212158,
,1.3192562983913164e-06,15753,,,
110,,15753,,3.7033190727233887,
,1.3192562983913164e-06,15754,,,
110,,15754,,3.2144041061401367,
,1.3192562983913164e-06,15755,,,
110,,15755,,0.9924664497375488,
,1.3192562983913164e-06,15756,,,
110,,15756,,0.768601655960083,
,1.3192562983913164e-06,15757,,,
110,,15757,,2.162081718444824,
,1.3192562983913164e-06,15758,,,
110,,15758,,1.13909113407135,
,1.3192562983913164e-06,15759,,,
110,,15759,,1.8277947902679443,
,1.3192562983913164e-06,15760,,,
110,,15760,,1.7321597337722778,
,1.3192562983913164e-06,15761,,,
110,,15761,,2.5064024925231934,
,1.3192562983913164e-06,15762,,,
110,,15762,,2.245314359664917,
,1.3192562983913164e-06,15763,,,
110,,15763,,1.3686660528182983,
,1.3192562983913164e-06,15764,,,
110,,15764,,0.6534582376480103,
,1.3192562983913164e-06,15765,,,
110,,15765,,0.5303401947021484,
,1.3192562983913164e-06,15766,,,
110,,15766,,2.445591688156128,
,1.3192562983913164e-06,15767,,,
110,,15767,,1.6095459461212158,
,1.3192562983913164e-06,15768,,,
110,,15768,,1.838781714439392,
,1.3192562983913164e-06,15769,,,
110,,15769,,2.0766258239746094,
,1.3192562983913164e-06,15770,,,
110,,15770,,3.1304612159729004,
,1.3192562983913164e-06,15771,,,
110,,15771,,1.054269552230835,
,1.3192562983913164e-06,15772,,,
110,,15772,,0.2567905783653259,
,1.3192562983913164e-06,15773,,,
110,,15773,,1.4924263954162598,
,1.3192562983913164e-06,15774,,,
110,,15774,,1.307951807975769,
,1.3192562983913164e-06,15775,,,
110,,15775,,0.8423874378204346,
,1.3192562983913164e-06,15776,,,
110,,15776,,1.2950475215911865,
,1.3192562983913164e-06,15777,,,
110,,15777,,1.1889973878860474,
,1.3192562983913164e-06,15778,,,
110,,15778,,2.5006508827209473,
,1.3192562983913164e-06,15779,,,
110,,15779,,0.8103938698768616,
,1.3192562983913164e-06,15780,,,
110,,15780,,2.3989553451538086,
,1.3192562983913164e-06,15781,,,
110,,15781,,1.6900103092193604,
,1.3192562983913164e-06,15782,,,
110,,15782,,1.002492070198059,
,1.3192562983913164e-06,15783,,,
110,,15783,,0.394496887922287,
,1.3192562983913164e-06,15784,,,
110,,15784,,0.9340518116950989,
,1.3192562983913164e-06,15785,,,
110,,15785,,1.9671697616577148,
,1.3192562983913164e-06,15786,,,
110,,15786,,3.559418201446533,
,1.3192562983913164e-06,15787,,,
110,,15787,,1.1078038215637207,
,1.3192562983913164e-06,15788,,,
110,,15788,,0.9238249659538269,
,1.3192562983913164e-06,15789,,,
110,,15789,,0.7418428063392639,
,1.3192562983913164e-06,15790,,,
110,,15790,,1.8755912780761719,
,1.3192562983913164e-06,15791,,,
110,,15791,,1.9024770259857178,
,1.3192562983913164e-06,15792,,,
110,,15792,,0.7521948218345642,
,1.3192562983913164e-06,15793,,,
110,,15793,,1.8006365299224854,
,1.3192562983913164e-06,15794,,,
110,,15794,,1.043891191482544,
,1.3192562983913164e-06,15795,,,
110,,15795,,0.5567629337310791,
,1.3192562983913164e-06,15796,,,
110,,15796,,1.58760404586792,
,1.3192562983913164e-06,15797,,,
110,,15797,,2.2074477672576904,
,1.3192562983913164e-06,15798,,,
110,,15798,,0.8035550117492676,
,1.3192562983913164e-06,15799,,,
110,,15799,,0.8710319399833679,
,1.3192562983913164e-06,15800,,,
110,,15800,,1.3348455429077148,
,1.3192562983913164e-06,15801,,,
110,,15801,,2.4398856163024902,
,1.3192562983913164e-06,15802,,,
110,,15802,,1.4928137063980103,
,1.3192562983913164e-06,15803,,,
110,,15803,,0.44887980818748474,
,1.3192562983913164e-06,15804,,,
110,,15804,,0.8808757662773132,
,1.3192562983913164e-06,15805,,,
110,,15805,,2.3422186374664307,
,1.3192562983913164e-06,15806,,,
110,,15806,,2.668990135192871,
,1.3192562983913164e-06,15807,,,
110,,15807,,1.7126940488815308,
,1.3192562983913164e-06,15808,,,
110,,15808,,0.9162320494651794,
,1.3192562983913164e-06,15809,,,
110,,15809,,0.3225726783275604,
,1.3192562983913164e-06,15810,,,
110,,15810,,1.2437686920166016,
,1.3192562983913164e-06,15811,,,
110,,15811,,1.4936879873275757,
,1.3192562983913164e-06,15812,,,
110,,15812,,0.8245243430137634,
,1.3192562983913164e-06,15813,,,
110,,15813,,0.8794604539871216,
,1.3192562983913164e-06,15814,,,
110,,15814,,1.9395039081573486,
,1.3192562983913164e-06,15815,,,
110,,15815,,0.5077998638153076,
,1.3192562983913164e-06,15816,,,
110,,15816,,2.464637041091919,
,1.3192562983913164e-06,15817,,,
110,,15817,,0.7614836692810059,
,1.3192562983913164e-06,15818,,,
110,,15818,,1.607829213142395,
,1.3192562983913164e-06,15819,,,
110,,15819,,1.3769629001617432,
,1.3192562983913164e-06,15820,,,
110,,15820,,1.6973142623901367,
,1.3192562983913164e-06,15821,,,
110,,15821,,1.1473698616027832,
,1.3192562983913164e-06,15822,,,
110,,15822,,2.6450159549713135,
,1.3192562983913164e-06,15823,,,
110,,15823,,1.1626406908035278,
,1.3192562983913164e-06,15824,,,
110,,15824,,4.591630935668945,
,1.3192562983913164e-06,15825,,,
110,,15825,,2.9019901752471924,
,1.3192562983913164e-06,15826,,,
110,,15826,,1.2417421340942383,
,1.3192562983913164e-06,15827,,,
110,,15827,,0.7329854369163513,
,1.3192562983913164e-06,15828,,,
110,,15828,,0.8312041163444519,
,1.3192562983913164e-06,15829,,,
110,,15829,,1.5536608695983887,
,1.3192562983913164e-06,15830,,,
110,,15830,,1.9117144346237183,
,1.3192562983913164e-06,15831,,,
110,,15831,,0.960302472114563,
,1.3192562983913164e-06,15832,,,
110,,15832,,0.6915247440338135,
,1.3192562983913164e-06,15833,,,
110,,15833,,1.9158947467803955,
,1.3192562983913164e-06,15834,,,
110,,15834,,1.7311631441116333,
,1.3192562983913164e-06,15835,,,
110,,15835,,1.3009446859359741,
,1.3192562983913164e-06,15836,,,
110,,15836,,2.4850659370422363,
,1.3192562983913164e-06,15837,,,
110,,15837,,1.1510491371154785,
,1.3192562983913164e-06,15838,,,
110,,15838,,1.1813733577728271,
,1.3192562983913164e-06,15839,,,
110,,15839,,0.38525134325027466,
,1.3192562983913164e-06,15840,,,
110,,15840,,0.5251233577728271,
,1.3192562983913164e-06,15841,,,
110,,15841,,2.103546142578125,
,1.3192562983913164e-06,15842,,,
110,,15842,,2.285356283187866,
,1.3192562983913164e-06,15843,,,
110,,15843,,0.5407198667526245,
,1.3192562983913164e-06,15844,,,
110,,15844,,1.2584900856018066,
,1.3192562983913164e-06,15845,,,
110,,15845,,1.340043544769287,
,1.3192562983913164e-06,15846,,,
110,,15846,,0.9000648856163025,
,1.3192562983913164e-06,15847,,,
110,,15847,,1.3820111751556396,
,1.3192562983913164e-06,15848,,,
110,,15848,,2.1013031005859375,
,1.3192562983913164e-06,15849,,,
110,,15849,,1.2799614667892456,
,1.3192562983913164e-06,15850,,,
110,,15850,,0.74616539478302,
,1.3192562983913164e-06,15851,,,
110,,15851,,1.3841885328292847,
,1.3192562983913164e-06,15852,,,
110,,15852,,0.6958342790603638,
,1.3192562983913164e-06,15853,,,
110,,15853,,4.717716217041016,
,1.3192562983913164e-06,15854,,,
110,,15854,,0.5874095559120178,
,1.3192562983913164e-06,15855,,,
110,,15855,,1.4073054790496826,
,1.3192562983913164e-06,15856,,,
110,,15856,,3.138089895248413,
,1.3192562983913164e-06,15857,,,
110,,15857,,1.1362497806549072,
,1.3192562983913164e-06,15858,,,
110,,15858,,1.6001698970794678,
,1.3192562983913164e-06,15859,,,
110,,15859,,2.5475425720214844,
,1.3192562983913164e-06,15860,,,
110,,15860,,1.550365924835205,
,1.3192562983913164e-06,15861,,,
110,,15861,,2.834303855895996,
,1.3192562983913164e-06,15862,,,
110,,15862,,2.6151065826416016,
,1.3192562983913164e-06,15863,,,
110,,15863,,0.4707812964916229,
,1.3192562983913164e-06,15864,,,
110,,15864,,0.4835769832134247,
,1.3192562983913164e-06,15865,,,
110,,15865,,1.6711336374282837,
,1.3192562983913164e-06,15866,,,
110,,15866,,2.3269920349121094,
,1.3192562983913164e-06,15867,,,
110,,15867,,3.2943856716156006,
,1.3192562983913164e-06,15868,,,
110,,15868,,1.6381183862686157,
,1.3192562983913164e-06,15869,,,
110,,15869,,0.9352079033851624,
,1.3192562983913164e-06,15870,,,
110,,15870,,1.5074856281280518,
,1.3192562983913164e-06,15871,,,
110,,15871,,1.7419463396072388,
,1.3192562983913164e-06,15872,,,
110,,15872,,1.6298555135726929,
110,,15872,,,1.9163689613342285
110,,15872,1.581247091293335,,
,1.223175177913313e-06,15873,,,
111,,15873,,0.5369747281074524,
,1.223175177913313e-06,15874,,,
111,,15874,,0.8996523022651672,
,1.223175177913313e-06,15875,,,
111,,15875,,1.6425427198410034,
,1.223175177913313e-06,15876,,,
111,,15876,,1.5750173330307007,
,1.223175177913313e-06,15877,,,
111,,15877,,2.5670175552368164,
,1.223175177913313e-06,15878,,,
111,,15878,,1.777521014213562,
,1.223175177913313e-06,15879,,,
111,,15879,,1.0205729007720947,
,1.223175177913313e-06,15880,,,
111,,15880,,1.2366150617599487,
,1.223175177913313e-06,15881,,,
111,,15881,,2.43051815032959,
,1.223175177913313e-06,15882,,,
111,,15882,,1.052811622619629,
,1.223175177913313e-06,15883,,,
111,,15883,,1.5941874980926514,
,1.223175177913313e-06,15884,,,
111,,15884,,1.687332034111023,
,1.223175177913313e-06,15885,,,
111,,15885,,0.6343621015548706,
,1.223175177913313e-06,15886,,,
111,,15886,,2.8767197132110596,
,1.223175177913313e-06,15887,,,
111,,15887,,1.15119206905365,
,1.223175177913313e-06,15888,,,
111,,15888,,1.859300136566162,
,1.223175177913313e-06,15889,,,
111,,15889,,1.7965431213378906,
,1.223175177913313e-06,15890,,,
111,,15890,,3.747554302215576,
,1.223175177913313e-06,15891,,,
111,,15891,,2.4727981090545654,
,1.223175177913313e-06,15892,,,
111,,15892,,1.6380667686462402,
,1.223175177913313e-06,15893,,,
111,,15893,,2.797717332839966,
,1.223175177913313e-06,15894,,,
111,,15894,,0.8536431789398193,
,1.223175177913313e-06,15895,,,
111,,15895,,1.2409594058990479,
,1.223175177913313e-06,15896,,,
111,,15896,,2.4872961044311523,
,1.223175177913313e-06,15897,,,
111,,15897,,2.076904773712158,
,1.223175177913313e-06,15898,,,
111,,15898,,1.2110512256622314,
,1.223175177913313e-06,15899,,,
111,,15899,,3.083065986633301,
,1.223175177913313e-06,15900,,,
111,,15900,,0.7371619939804077,
,1.223175177913313e-06,15901,,,
111,,15901,,2.3298192024230957,
,1.223175177913313e-06,15902,,,
111,,15902,,3.6992907524108887,
,1.223175177913313e-06,15903,,,
111,,15903,,4.06002950668335,
,1.223175177913313e-06,15904,,,
111,,15904,,1.7158620357513428,
,1.223175177913313e-06,15905,,,
111,,15905,,0.8801411986351013,
,1.223175177913313e-06,15906,,,
111,,15906,,0.7475085258483887,
,1.223175177913313e-06,15907,,,
111,,15907,,1.0295169353485107,
,1.223175177913313e-06,15908,,,
111,,15908,,1.340370774269104,
,1.223175177913313e-06,15909,,,
111,,15909,,1.6942983865737915,
,1.223175177913313e-06,15910,,,
111,,15910,,1.9632855653762817,
,1.223175177913313e-06,15911,,,
111,,15911,,2.457631826400757,
,1.223175177913313e-06,15912,,,
111,,15912,,0.7522783279418945,
,1.223175177913313e-06,15913,,,
111,,15913,,0.8016389608383179,
,1.223175177913313e-06,15914,,,
111,,15914,,1.835599422454834,
,1.223175177913313e-06,15915,,,
111,,15915,,1.9550780057907104,
,1.223175177913313e-06,15916,,,
111,,15916,,1.551666259765625,
,1.223175177913313e-06,15917,,,
111,,15917,,0.5236002802848816,
,1.223175177913313e-06,15918,,,
111,,15918,,2.444092273712158,
,1.223175177913313e-06,15919,,,
111,,15919,,1.6661744117736816,
,1.223175177913313e-06,15920,,,
111,,15920,,1.1627564430236816,
,1.223175177913313e-06,15921,,,
111,,15921,,0.3276938796043396,
,1.223175177913313e-06,15922,,,
111,,15922,,2.6544461250305176,
,1.223175177913313e-06,15923,,,
111,,15923,,1.550767183303833,
,1.223175177913313e-06,15924,,,
111,,15924,,2.956970453262329,
,1.223175177913313e-06,15925,,,
111,,15925,,1.3716320991516113,
,1.223175177913313e-06,15926,,,
111,,15926,,0.9937400817871094,
